"At","Sentimen","Review","Bintang"
"2019-07-20 01:01:02","-1","perna belanja 1x disini. beli naked skin dengan harga normal rp 695.000. saya kira akan mendapatkan barang yang bagus karena membeli dengan harga normal dan saya sudah konfirmasi cs untuk memastikan tgl exp, cs sudah konfirmasi d atas 1 tahun. tapi saat sampai, barang yg saya terima pas 1 tahun exp nya. padahal barang itu harusnya bisa dipakai 2 tahun. duh kesel bgt dah belanja disini.... dikirimnya pake dus buluk lagi....komplain k cs lewat email dan telpon jg ga berguna....","1"
"2019-07-14 21:01:14","1","tadinya bintang 2 karena dulu lemot suka keluar sendiri... sekarang BINTANG 5 karna sudah bagus dan banyak diskon... dan paling seneng kalau ada gratis ongkir... terimakasih Soco","5"
"2019-07-14 11:49:58","1","pesen disini enak banyak promo menarik , produk produk luar negeri yg pengen dibeli ada semua. ga ribet.. pengiriman juga cepat dan packaging nya juga aman.","5"
"2019-07-14 08:30:52","1","Saya suka belanja di aplikasi sociola apalagi kalau lagi ada disc dan freeongk, harga ramah di kantong. Pelayanannya juga ok, packing juga bagus.","4"
"2019-07-13 23:13:03","-1","Aplikasi sering error, metode pembayaran terbatas dan sering bermasalah. Ditambah sering salah input harga, yqng mengakibatkan cancel sepihak. Sangat merugikan dan proses refund sangat lama. Ditambah pembayaran refund kurang selisih beberapa rupiah. Pelayanan kepuasan pelanggan juga buruk, tidak ada kompensasi atau ganti rugi atas kesalahan yang sociolla buat.","1"
"2019-07-02 08:44:47","1","Love sociolla selalu banyak discon dan pasti barang ori, packing juga rapih dan pakai dus luuvv","5"
"2019-06-30 15:59:01","1","pengiriman cepat dan selalu memuaskan, banyak promo dan packaging pun rapih","5"
"2019-06-28 23:42:32","-1","pengiriman sangat lama!!!!! orderan tgl 25sampai skrg gak dikirimkirim juga! kecewa","1"
"2019-06-26 12:12:30","1","pelayanannya joss","5"
"2019-06-25 20:12:15","1","sukak...banyak pilihan,dan bnyak promonya🤭😍😍😍","5"
"2019-06-25 18:47:58","1","selama belanja di sini gak pernah kecewa. barang selalu datang dengan tepat waktuu. pokoknya top deh ❤ semoga diskonya bis lebih besar lagi 🙏🙏","5"
"2019-06-22 08:18:59","1","kurang banyak promo nya","5"
"2019-06-19 09:18:36","-1","proses refund lama sudah berminggu minggu uang saya blm juga di refund sampai saat ini.","1"
"2019-06-13 14:22:57","1","Menurut gue sociolla ini lumayan bagus pelayanan nya gue mesen barang gasampe 3hr udh nyanpe kok hihi tp emg kalo mau order tuh liat jam nya service nya gt kalo bisa jgn malem2 tf nyaaa biar gampang lgsg dilayanin gitcu. Ok lah sociolla smg makin bagus","5"
"2019-06-10 07:17:41","-1","pesan barang sejak tanggal 26 udah di transfer udah konfirmasi pembayaran dan upload bukti. sttusnya ttp awaiting payment.. tiba-tiba tanggal 10 di cek lagi sttus nya udah cancelled.. ini gimana? saya harus komplain kmn? adakah email atau kontak yg bisa di hubungi? saya bbrpa kali email ke sociolla tp tdk ada tanggapan? jujur pertama kali order barang di sini jadi benar-benar tidak paham harus bgmn.. mohon bantuannya🙏","1"
"2019-06-06 21:00:46","-1","aku kasih bintang 1. soalnya pelayanan nya kurang. emailku belum di bales sampai sekarang","1"
"2019-06-03 18:14:47","1","app yg bagus buat beli barang kecantikan tapi sayang nya pengiriman nha lama karena cuman senin-jumat, tapi gratis ongkir tapi kurang nya itu klao di app SO-CO metode pembayaran nya kurang lengkap Lalu mau reviews aja susah bener! 😭","4"
"2019-05-28 13:39:52","-1","Kenapa setiap saya telfon ke cs selalu gak bisa, dan ketika buka aplikasi sering eror dan tiba"" keluar sendiri. padahal saya ingin menanyakan masalah pembelian saya","1"
"2019-05-28 13:15:28","-1","aplikasi nya jelek . padahal sociolla udah bagus harga banyak promo .","1"
"2019-05-25 12:44:07","-1","saya kecewa, kenapa saat saya sudah melakukan pembyaran tapi di konfirmasi pembayarn ga ada dan masih dikranjang tapi stok tidak ada. tolonf kembalikan uang saya!!","1"
"2019-05-24 22:12:47","-1","sering lag, aplikasi tertutup sendiri. untuk konfirmasi pembayaran tidak ada pilihan upload bukti transfer, harus kontak cs lewat email menanyakan status w awaiting payment confirmation. chat cs d aplikasi juga tidak ada. lebih mudah menggunakan aplikasi sebelah, shoopee","2"
"2019-05-24 16:37:18","1","banyak sale","5"
"2019-05-24 16:06:26","1","sering2 lagi untuk disc menakjubkan","5"
"2019-05-24 01:00:27","1","bagussss soalnya banyak promo nya dan yg terpenting mereka sering ngadain promo+free ongkirrr ehehhehehehe","5"
"2019-05-23 11:25:53","-1","saya mau komplaint soal pembayar menggunakan ovo, kenapa ngga bsa ya? dan gimana dengan kupon saya yg sudah di redem dan pembayaran menggunakan ovo tidak bsa sampai skrg !!! saya di haruskan order lagi, tapi apa kabar dengan kupon saya yg sudah saya redem? apa tidak bsa di kembalikan lagi !! sudah 2 x saya seperti ini !","1"
"2019-05-20 23:02:58","-1","udh email dari seminggu yg lalu belom ada respo sama sekali","1"
"2019-05-19 11:00:24","-1","kecewa nunggu paket seminggu pas dateng malah isinya bukan orderan sy, proses refund yg ribet karna hanya via email, tlp sociolla cuma buat pajangan gak pernah terhubung. bakal belanja lagi kalo bisa cod an, trauma kasus kemaren mereka yg salah gw yg ribet 😓","1"
"2019-05-17 04:06:18","-1","sdah melakukan transaksi sesuai nominal yang tertera, tpi masih dpet email buat lakuin transaksi, ini gimna ceritanya masa sya harus bayar 2 kalii 😅","1"
"2019-05-15 19:14:00","1","yeay akhir sudahh bisa berjalan dengen baikk apknya😍 cinta banget ama sociolla diskon nya ga nanggung naggung di tambah diskonya bisa di gabung dengan diskon lainnya","5"
"2019-05-15 18:43:41","0","mf aku kasih 3 bintang dulu, soalnya baru download jd belum d coba buat belanja.... kemarin2 tanggal 7 mei jg belanja d web'nya sampe sekarang status nya masih waiting payment mulu pdhal udah transfer dan udah d verifikasi pembayaran nya,saya bingung baru kali ini belanja online g ada kejelasan,no cs g bisa d hubungin apalagi email g ada respon😖 pdhal kayanya seru belanja d sociolla 😞","3"
"2019-05-12 00:46:09","1","banyak diskon. mantul","5"
"2019-05-11 12:02:38","1","Alhamdulillah komplain saya direspon.. dan responnya jg cepat. terimakasih banyak SOCO.. saya akan belanja kesini lg 😃","5"
"2019-05-08 15:37:21","1","belum lama gabung dan sukaaa bangettt!! dapet gratis ongkir, dpt vouch 50k , dan kemarin kemarin dpt diskon 100k:( monangsss makasiii sociolla!!❤❤","5"
"2019-05-07 14:10:17","1","banyak promo aku sukaaa wkwkwk","5"
"2019-05-02 20:44:16","-1","saya order dari tanggal 29 april 2019 sampe hari ini blm sampe order status nya masi payment accepted terus😪 udh gitu aplikasi nya sering ke back sendiri mohon di perbaiki lagi.","1"
"2019-05-02 19:05:05","1","suka banget belanja di sociolla, jauh lebih murah di bandingkan di store + banyak promo dan vocer belanja nya juga, beli make up / skin care mahal jadi murah di sociolla produk nya juga 100% ori , tolong aplikasi di perbaiki lagi . sukses selalu sociolla","5"
"2019-04-29 23:23:50","-1","tidak seflexible dibanding shop**, dan ga semudah belanja di L*z***, vouchernya hangus, padahal kesalahan app yang gampang not responding! place order gagal, payah!","2"
"2019-04-29 20:57:12","-1","Baru download aplikasinya, tiba"" gambar kluar sndiri, download ulang lagi. Padahal sudah pesen barang dan sudah membayar melalui bank transfer tapi sampai sekarang belum ada pemberitahuan barang kapan dikirim, pembayaran saya sudah di konfirmasi apa belum, kirim pertanyaan juga ke emailnya ga dijawab. Siapa sih ini yg tanggung jawab ?","1"
"2019-04-28 14:26:18","1","Produk bagus real pick ,Pengiriman cepat , Kurir Ramah","5"
"2019-04-28 12:58:32","1","Belanja skincare sama make up gampang, ga perlu pergi ke luar. online shop trusted, banyak diskon, pengirimannya juga cepet. mantul sih♥","5"
"2019-04-28 09:56:40","1","Banyak diskon banyak promoo recomend belanja kosmetik/skincare buat istri dirumah mantabb👍👍❤😍😙","5"
"2019-04-28 08:14:19","1","Banyak diskon. Produk trusted","5"
"2019-04-28 01:41:08","1","terima kasih sociolla semakin mudah berbelanjanya sudah tak repot lagi belinya harus beli di mall,bagus packingnya dan barang sesuai pesanan nya,thank you sociolla","5"
"2019-04-28 00:28:16","1","Asikk bgt belanja disini. Selain gampang cari skincare & makeup import. Disini jg selalu ada diskon. Ditambah klo kt review prodak aja suka di kasih hadiah! Love it..","5"
"2019-04-27 22:38:28","1","Membantu sekali untuk yang ingin belanja di sociolla, tanpa harus buka web.. banyak promo yang diadakan oleh app ini.. semoga semakin sukses sociolla.","5"
"2019-04-27 22:26:29","1","aplikasi penak gaes, nek blonjo neng sociolla wae, akeh diskonan lowww,, barang berkualitas harga juga pas di kantong 😁","5"
"2019-04-27 22:17:35","1","yeaayyy sekarang udah ada aplikasinya, belanja jadi mudah udah gitu semua produknya original ditambah banyak diskon'an nya😍 aaahhh makin cinta deh eyke sama sociolla😀","5"
"2019-04-27 22:16:34","1","terrrr wahuiiii belanja aman tanpa repot"" banyak diskon nye juga lg kg rugihh dh","5"
"2019-04-27 20:43:16","-1","janji min belanja sekian dapat free gift ternyata bohong. aplikasi susah dipake error trus. banyak iklan disc misal 40% ternyata ga disc samsek.. kl pun disc barang nya kosong.","1"
"2019-04-26 16:10:33","0","diskon voucher bagus. tp sayang aplikasinya lemot dan sering banget eror. tolong lebih ditingkatkan pelayanannya","3"
"2019-04-25 21:41:18","0","appnya ngelag mulu , baru checkout aja udh harus selalu email emailan sama cs nya , karna app nya eror","3"
"2019-04-25 11:03:34","1","Membantu banget buat yg suka update di soco, banyak promo, apalagi bulan ini ada promo 50% off kalau belanja lewat soco app!","5"
"2019-04-24 06:07:04","1","yeeey akhirnya ada appnyaaa. baru download langsung dapet diskon gede2an😙","5"
"2019-04-23 20:42:23","0","saya udah melakukan pembayaran kok statusnya masih awaiting payment verification yah? apa memang lama? padahal saya sudah melakukan konfirmasi pembayaran..","3"
"2019-04-21 15:50:15","1","sangat membantuuu , biasa beli lwt web terus , skrg lbh gampang dgn ada appnya , banyakin promonya lagi ya hhehehehe","5"
"2019-04-21 09:26:41","-1","app masih lemot untuk di akses, dan saran saya mohon ditambahkan kolom untuk mengedit alamat email karena update orderan biasanya kan lewat email. saya sudah contact dengan cs namun hasilnya tidak memuaskan cuma disuruh bikin akun lagi. mohon komen saya dipertimbangkan.","2"
"2019-04-20 06:16:25","-1","gabisa dipakai , apalah itu vouchernya -_-","1"
"2019-04-19 21:57:49","1","Banyak diskon hehe","5"
"2019-04-19 17:20:06","1","Akhirnya aplikasi nya ada jugaa. Bagus aplikasinya, sekarang udah ga error lagi. walaupun masih sedikit berat, tapi Makasih banyak vouchernya :) selalu puas belanja di sociolla","5"
"2019-04-19 16:35:35","-1","KECEWA. LEMOT PARAH. PEMBAYARAN VIA GOPAY GAGAL TERUS!","1"
"2019-04-19 16:21:31","1","sangat sangat membantu. dan banyak banget diskonan! kusuka","5"
"2019-04-19 15:46:41","1","memburu diskon😅","5"
"2019-04-19 14:54:52","0","setiap mau liat priduknya kenapa eror terus ya. tolong ditingkatkan pelayanannya dong","3"
"2019-04-12 14:35:46","1","mau download. bismillah. lagi ada diskon 50% langsung gassss xD","5"
