"At","Sentimen","Review","Bintang"
"2019-10-12 13:24:18","0","Masih kesulitan untuk mencari reviu produk dengan cepat walaupun kata kuncinya detil","3"
"2019-10-11 13:41:14","0","Gabisa sign up, kenapa sih?","3"
"2019-10-11 11:55:31","1","saya tukar poin ke saldo gopay tapi saldonya ngga masuk masuk:(","5"
"2019-10-11 11:43:27","-1","Login dan sign up lama dan gak langsung masuk situs, tidak bisa lihat detail produk malah langsung ke review pengguna trus kalo discroll ilang gak bisa balik harap segera diperbaharui.","1"
"2019-10-11 01:36:23","1","Aplikasi yang bagus, namun sering lemot Suka dengan aplikasi ini, bisa mengetahui review dari suatu produk, dan kita juga dapat mengupload konten beauty~","4"
"2019-10-10 21:16:28","-1","Tiap buka app nya, disuruh update mulu, haduhh","2"
"2019-10-10 05:56:26","-1","Masih sangat banyak sekali kekurangan di aplikasi sociolla ini. Contohnya yang baru terjadi dengan saya kemarin, untuk membuka my shopping bag/my shopping itu lama banget. Selalu aja loading terus, padahal sinyal bagus simpati 4g.","1"
"2019-10-09 22:31:06","-1","Bagaimana mau belanja... tuk sign up aja ga masuk2. Uninstall aj deh","1"
"2019-10-09 19:37:55","0","Selalu minta update pdhal blum sebulan udah d minta update lagi","3"
"2019-10-09 15:08:17","-1","Awalnya mikir ini app bagus, karna custom keperluan kita. Tapi stuck di home page bagian QR code","2"
"2019-10-09 08:14:35","-1","Kesel banget ... Pengennya dipermudah menggunakan aplikasi. Eh malah tambah sulit, setiap buka aplikasi ada pemberitahuan scan barcode terus, dihilangin gak bisa, digeser gak bisa. Ribet ....","1"
"2019-10-09 05:28:28","-1","Kenapa sihh gak bisa sign up, sign up padahal lagi butuh banget, pliss sociolla 😭😭","1"
"2019-10-08 12:19:42","0","Semenjak di perbarui menunya ada yg gak bisa di buka","3"
"2019-10-08 07:07:35","1","Baguuussss, karna kita bisa liat produt sesuai dengan jenis wajah kita, kita juga bisa scan productnya biar lebih aman","5"
"2019-10-08 00:17:48","-1","Baru juga download, udah minta update 😥","1"
"2019-10-07 19:29:01","-1","Brand bnyak yg g bisa di klik, error mulu, mau cek status order aja g bisa selalu error .","1"
"2019-10-07 17:19:16","0","belakang ini susah bgt d buka bagian ""order history"" nya padahal mau liat gmn status orderan ku.. padahal buka aplikasinya aman aja.. cumen lelet bgt dan bahkan selalu error pas buka bagian order history, di bilang koneksi internet ku lemah, padahal koneksinya kenceng bgt... mohon tolong d perbaiki y kak, sama kalo bisa yg bagian order nya itu di tmbahin biar spesifik, jadi kita tahu lebih jelas orderannya udh dmna2nya... terimakasih","3"
"2019-10-07 10:48:29","-1","Suka sih blanja di sociolla.. Tpi bencinya..stiap buka minta upgrade melulu Malas bgt sumpah😕😓😓😓","1"
"2019-10-06 22:45:19","0","Update mulukkk sihh..... Belum ad.sebulan udh update berkali2 🤔","3"
"2019-10-06 09:13:43","-1","Aplikasi ngga berguna. Sering logout sendiri berulang-ulang. Mana pengiriman lama lagi. Mending beli di Shopee atau JD.ID","1"
"2019-10-06 01:19:06","-1","Sociolla?!! Entah apa yg merasuki muuu😭 ko minta apdet mulu pdhl udh di updet brp minggu lalu jd menyulitkan cs nih ya monmaap🙃","1"
"2019-10-06 00:10:44","0","Kok kayanya sering bgt update sih, bikin gak nyaman aja","3"
"2019-10-05 22:51:04","-1","Aplikasihnya kalau dibuka slalu minta diupdate terus, sebel.","1"
"2019-10-05 22:25:39","-1","Kenapa stuck di scan code qr? Gabisa kemana mana nih. Yampun. Bintng 1 dulu","1"
"2019-10-05 21:09:07","-1","kenapa sih pas dibuka sllux minta diupgrade, huuff payah","2"
"2019-10-05 17:10:15","0","Kenapa yaa apk nya minta update trs. Hoaaaa","3"
"2019-10-05 16:22:21","0","Males bngt harus update tiap masuk app","3"
"2019-10-05 14:22:39","-1","Aplikasinya minta di update mulu anjir, emng ada apaan si klo di update kek nya sma aja da kg ada ngaruh ngaruh nya, mlh bkin kuota abis gara"" minta di update mlu , kesel da😤","1"
"2019-10-05 12:26:19","-1","Update Mulu aplikasi nya","2"
"2019-10-05 11:35:05","1","mau checkout gabisa mulu.","4"
"2019-10-05 11:11:17","-1","Minta update terus memuarii","1"
"2019-10-05 10:03:45","-1","Setiap buka aplikasinya sll minta diupdate repot banget","1"
"2019-10-05 08:24:20","-1","Gbisa login error input trosss","1"
"2019-10-04 13:02:01","-1","Sering banget minta update, itu ngeganggu banget setiap buka masa update mulu dongkol lama lama","1"
"2019-10-04 11:24:09","-1","Mintak updet mulu","1"
"2019-10-04 09:07:00","0","Sering banget diminta update aplikasinya","3"
"2019-10-04 05:14:31","-1","Aplikasi yang sering force close, butuh bolak balik login dan kadang susah. Begitu order barang gak sampe, sampe skrg barang belom datang padahal udh bayar .. ini dah hari ke 5. Tulisannya order progress terus dr hari pertama sampe hari ke 5 ini. Kecewa bgt klo barang sampe gk datang.","1"
"2019-10-04 04:36:48","1","Cpt babget pembaharuan. Baru bbrp hri kmren pembaharuan skeg pembaharuan lagi. Pdahal belanja d sink tuh enk. Keganggu ajah sma pembaharuan yg sering bangeettt.","4"
"2019-10-03 15:14:36","1","tampilannya sangat bagus dan menarik namun ada kesulitan saat mereview, banyak produk yang ga muncul.","4"
"2019-10-03 15:06:56","-1","Selalu minta update. Ntah apa","1"
"2019-10-03 14:53:22","0","Update terossss","3"
"2019-10-03 12:15:19","0","Kenapa sekarang tiap 2x seminggu diminta up date trs ya?","3"
"2019-10-03 07:39:15","0","update mulu anjer. dan semoga produknya lebih lengkap lagi. thanks.","3"
"2019-10-03 04:32:33","-1","Update mulu-_- ga nyampe sebulan udah disuruh update 3x an, kalo gak diupdate gabisa dipake sama sekali, ksl lama lama","2"
"2019-10-03 00:38:11","0","Susah bgt mau buat review tiap mau klik produk pasti ngehang so sad:(","3"
"2019-10-02 20:20:15","0","Kenapa sii minta update mulu","3"
"2019-10-02 19:29:07","0","Baru 2 hari yang lalu di update sekarang harus di update lagi.","3"
"2019-10-02 15:11:06","-1","Sering banget update , males","1"
"2019-10-02 15:06:26","-1","Gajelas update mulu nih aplikasi kzl","1"
"2019-10-02 13:37:57","1","aplikasinya bug. Tiap buka detail product keluar sendiri","5"
"2019-10-02 12:20:34","-1","Dikit dikit update dikit dikit update, hah jangan gitu lah","1"
"2019-10-02 11:01:18","0","gabisa login","3"
"2019-10-02 10:58:06","-1","Kurang suka dengan kualitas aplikasinya baru di upgrade uda disuruh upgrade lagi","1"
"2019-10-02 09:32:44","-1","Apaansih ini app dikit2 minta update terus, bikin ribet aja","2"
"2019-10-02 04:42:18","0","Tiap buka diminta update","3"
"2019-10-01 21:15:02","-1","Jlk bgt dikit2 update","1"
"2019-10-01 20:40:45","-1","Harus update app terus anjay beda banget sama yg lain lama2 uninstal aj deh :v","1"
"2019-10-01 20:15:51","-1","Sering bgt minta di update","2"
"2019-10-01 19:46:01","-1","TERLALU SERING MINTA DI UPDATE .. KL GK DI UPDATE GK BS KEBUKA !! CKCKKCK","1"
"2019-10-01 19:28:29","0","Harus banget di update, kalo ga punya kuota ya kita belanja di lain tempat 😑","3"
"2019-10-01 19:01:48","-1","Baru download jam 17:00 eh jam 19:01 udah suruh update ih","2"
"2019-10-01 18:37:08","1","Update terosss.. Bkin boros kuota","4"
"2019-10-01 18:21:01","1","bagus sih, perasaan dalam sebulan update ada kali nyampe 10 kali heran update mulu ih.","5"
"2019-10-01 18:06:53","-1","Sering banget minta update kesel lama lama","2"
"2019-10-01 17:46:10","-1","kok update trus","1"
"2019-10-01 16:47:57","-1","Masa setiap masuk minta update trus sihhh.. ga ad abis2ny.","1"
"2019-10-01 11:06:34","-1","Baru d instal udah minta update","2"
"2019-09-30 17:26:16","-1","Aku pengguna baru dan susah banget mau buat review. Selalu not responding ketika memilih produk. Padahal pengen coba pake soco ini.","1"
"2019-09-30 16:27:41","0","updatean nya maksa banget sih. jadi bikin males buka apps soco","3"
"2019-09-29 21:29:43","0","Susah log in","3"
"2019-09-29 14:45:27","0","Kenapa disuruh update teruss","3"
"2019-09-29 13:28:48","-1","Password salah padahal udah aku screenshot pas buat akun. Di reset password gabisa load.","1"
"2019-09-28 18:30:09","-1","Apk nya gabisa dibuka selalu ada kata maaf apk telah berhenti","1"
"2019-09-28 18:06:38","1","tapi sering update version mulu:(","5"
"2019-09-28 15:33:39","0","Kenapa sih tiap buka aplikasi sosiolla selalu ada peringatan buat update, padahal baru seminggu di update, suruh update lg. Masa tiap mau belanja harus nunggu aplikasinya di update dulu. Tolong dong perbaikin. Agak mengganggu soalnya","3"
"2019-09-28 14:03:09","-1","Baru beberapa hari yg upgrade aplikasinya, sekarang udh harus upgrade lagi","1"
"2019-09-28 12:23:33","0","Kebanyakan update setiap dibuka minta update dulu","3"
"2019-09-28 09:47:54","0","Cepet banget update aplikasinya","3"
"2019-09-28 09:27:06","1","Mau belii apa aja enak karna review nya yang banyak dan jelass banget yang pada ngasih review","5"
"2019-09-27 19:48:52","-1","Aplikasi terlalu sering diupgrade, sebaiknya diberi opsi utk upgrade jd aplikasi ttp bisa dibuka walopun tdk diupgrade","2"
"2019-09-27 19:19:59","-1","Aplikasi sudah mulai stabil tapi sering banget minta update 🙁 padahal aku udah update semua app di Hp min. 2x seminggu karna rutin nebeng WiFi, tetap aja waktu buka app minta update mulu :( Edit: padahal baru kemarin nulis begini ini malah minta update lagi :(","1"
"2019-09-27 17:39:07","-1","Padahal baru download malah disuruh update yaelah ganggu amat, di playstore pun tak ada updatean nya 😠","1"
"2019-09-27 15:40:32","1","ka, kenapa minta update terus sih hampir seminggu sekali , udah gitu tiap milih produk suka susah atau balik lagi ke atas :(","5"
"2019-09-27 15:19:59","-1","Dikit dikit minta update mulu dah","2"
"2019-09-27 11:59:24","0","Kenapa update mulu sihh:(","3"
"2019-09-27 10:02:22","0","jangan minta update terus dong. terus pt poin ku ilang itu gimana cara balikin nya","3"
"2019-09-27 09:50:59","1","Knp yaa SOCO by Sociolla, pembaharuan uplikasi trus? Pdhal baru kemaren pembaharuan dan hari ini pembaharuan lg :(","4"
"2019-09-27 09:04:00","0","Bagus sebenernya aplikasi ini tuh, cuma tolong dong jangan apdate tiap hari masa tiap buka harus apdate aplikasi sih.","3"
"2019-09-27 06:12:16","-1","Update terooooooooossss","1"
"2019-09-26 21:05:50","-1","Masa stuck di pemberitahuan scan kodq qr doang. Di apain juga ga bisa ilang pemberitahuannya. Cuma bisa liat horoskopnya doang ya buat apaan. Udah di reinstal juga sama aja. Mau pencet home aja ga bisa. Gimana sih mau belanja jadi udah emosi duluan.","1"
"2019-09-26 13:06:00","-1","Masukin email katanya sudah terdaftar pdhal belum akun ga pernah di gunain aduh sociolla uninstall dech","1"
"2019-09-25 15:47:50","0","Kenapa tidak ada track pengiriman nya jd tidak aman kalau ngecek paket kita sudah sampai mana","3"
"2019-09-24 07:39:29","0","Untuk barang barang yg di beli emang ga pernah mengecewakan socialla itu, cumaaaaa kenapa minta update muluuu tiap buka soco selalu minta update","3"
"2019-09-24 05:17:26","-1","Ini App sering banget upgradenya tapi cuma gitu2 aja. Banyak bugs nya juga jadi gak optimal","2"
"2019-09-23 18:22:02","-1","Dikit2 update.masak tiap hari update","1"
"2019-09-22 22:15:29","1","Ngebantu banget aplikasinya buat aku yg suka buat review disoco,💖 sukses terus sociolla dan jgn lupa hadirkan jg di app store hehe","5"
"2019-09-22 20:52:30","-1","Daftar gk bisa login gabisa gimana ya ??","2"
"2019-09-22 11:57:24","-1","Stiap dibuka mnta di upgrate mlu","1"
"2019-09-22 07:27:13","0","Updateeee terus , klo ga di update ga bisa dibuka. Hmm abis""in ruang aja","3"
"2019-09-21 19:06:53","1","Load nya berat","4"
"2019-09-21 12:36:13","1","Biasa aja sih sebenarnya.. terkadang ada kekurangan dalam aplikasinya Krn kdg2 log in nya susah, tp utk pemesanan barang blm pernah dikecewakan sih.. selalu praktis.. itu aja dulu heheh.","4"
"2019-09-21 06:51:59","0","Pembaruan terus:"")","3"
"2019-09-20 14:32:04","-1","sumpah ya apaansi ni aplikasi, awalnya si fine2 aja makin kesini mnta diupgrade terus baru bgt diupgrade pas dbuka mnta diupgrade lg. Padahal sering belanja disni payah uninstall deh, dtambah lagi sering ke log out sndri","2"
"2019-09-20 12:16:45","-1","Selalu di suruh update","1"
"2019-09-19 19:53:12","-1","Ga suka terlalu sering update jadi klo mau buka aplikasi harus update dlu maaf uninstal","1"
"2019-09-19 16:09:59","0","Suka sih sama aplikasinya. Jadi lebih mudah ngakses SOCO. Tapi why oh why harus rajin banget ngapdet? Hiks","3"
"2019-09-19 09:06:37","-1","Gila minta update muluu keselll","1"
"2019-09-19 02:39:54","-1","Setiap buka app selalu minta update , helloooo","1"
"2019-09-17 12:29:04","1","Review para pengguna sangat membantu","5"
"2019-09-17 11:20:59","-1","Hrus update trs apk nya","1"
"2019-09-17 07:19:17","-1","kenapa ya setiap mau log in selalu ada peringatan ""salahpasword/email/username"" padahal kau baru bikin dan gaada yang salah","1"
"2019-09-17 00:36:50","1","Aplikasinya ngebantu bangett, kita jadi bisa tau review dari orang orang tentang suatu produkk, luvv banget","5"
"2019-09-16 19:56:59","1","kadang2 suka tkeluar sendiri, trs loadingnya lama bgt. lebih suka pake web sih drpd app.","4"
"2019-09-16 09:30:17","0","Baru pake apk nih blm sebulan tapi udah suruh update 2x hhmm","3"
"2019-09-15 19:35:45","0","capek mbak mas update muluk tiap minggu","3"
"2019-09-15 15:03:47","-1","Overall semuanya udah oke, kembali lagi soco udah mengecewakan saya karna kebanyakan update dalam waktu dekat. Mohon di perhatikan masalah ini","2"
"2019-09-14 15:09:06","-1","Perasaan baru2 aj minta updte, udh minta updte lagi. Bgtu d updte nd bisa log ini .","1"
"2019-09-14 10:58:47","-1","Terlalu sering update, tp sama saja","1"
"2019-09-13 15:52:38","0","Padahal udah di update aplikasinya, dan bel ada seminggu minta update lagi.","3"
"2019-09-13 14:58:05","0","Loading ny lama","3"
"2019-09-11 00:20:15","-1","Berhasil log in pertama download stlh itu error saat pengenalan petunjuk scan barcode dsb..payaaah","1"
"2019-09-09 12:41:00","-1","Kenapa yah ketika saya mau login tidak bisa trus saya melakukan sign up now mendaftar menggunakan email saya katanya sudah kedaftar tpi kok gk bisa yah ?","2"
"2019-09-09 12:15:41","0","Sudah bayar, terakhir informasi sampe shipped tapi mendadak datanya ilang dan udah seminggu ngga sampai barangnya, resi juga susah di cek, kecewa kalau sampe barangnya ngga datang sama sekali","3"
"2019-09-09 09:33:51","-1","Kok gabisa log in ya, katanya email atau password salah, giliran udh lupa password blgnya koneksinya eror, trs kalo bikin akun baru blgnya emailnya udh terdfaftar, padahal kan saya pake email baru. Mohon bantuannya ya","1"
"2019-09-09 09:16:34","1","sering keluar sendiri :(((","4"
"2019-09-09 07:18:39","-1","ribet mesti update mulu, klo gak mau update aplikasi gabisa di akses👎👎👎👎","1"
"2019-09-08 13:21:11","-1","update terus:////","1"
"2019-09-07 19:11:51","1","Bagus appsnya tp tolong dong paymentnya gausah ribet"" kadang gatau udh di terima apa blm perlu dikonfirmasi pula tapi kadang lama bgt","4"
"2019-09-06 10:14:56","1","Kok ga bisa login pas udh di update","4"
"2019-09-03 21:54:01","-1","Knapa aku gak bisa login terus sih? Mau belanja jadi kesel kan","1"
"2019-09-02 08:35:54","0","Ribet banget harus update terus , padahal baru aja update suruh update lagi , dan kalau buka aplikasi suka suruh log in terus.padahal udah enak loh belanja di sini tapi knpa suruh up dan log in terus.","3"
"2019-09-02 05:31:39","-1","gak bisa login, muter2 mulu, fix uninstall","1"
"2019-08-30 13:33:36","-1","gak bisa buat nge posting dan nge review. please bug fixes!","1"
"2019-08-29 21:37:02","-1","Aku lupa pasword malah gabisa dibuka udah coba berkali"" juga gabisa di ""lupa pasword"" tulisan tulis email anda malah eror gajelas.","1"
"2019-08-29 21:29:48","-1","Gimana caranya hapus alamat di akun ini, karena saya cari di google nama saya, ada di soco keluar alamat lengkap saya.. Itu kan privasi, tolong konfirmasinya.","1"
"2019-08-29 17:42:32","0","Aplikasinya masih sangat lambat dan kurang responsif tiap ingin klik produk atau kategori. Maaf ya, uninstall dulu","3"
"2019-08-29 11:39:14","-1","Aplikasinya beri kesan buruk untuk pengguna baru, tidak bisa daftar, pas mau daftar, email belum di daftarkan tapi keluar peringatan email sudah di gunakan","1"
"2019-08-29 10:50:51","-1","Maaf ka, ini knpa yah saat checkout penulisan alamatnya error input trus, padahal saya sudah mengisi alamat dengan jelas. Mohon di bantu 🙏","1"
"2019-08-25 22:58:59","-1","Saya sdh byr pakek aplikasi ovo... Sdh sukses... Sudah terdebit saldonya tp knp status nya cancel... Kemudian saya masukkan Sulawesi tengah kok muncul alamat pengiriman nya Kalimantan barat mohon penjelasannya","1"
"2019-08-24 10:11:22","-1","Pernah dftar dan sampai hari ini dh 5x instal uninstal .. Dulu register sukses after konfirmasi akun mau masuk katanya salah pasword .. di bnerin lagi padahal baru bikin akun setelah itu coba login eror .. conection eror muali dari paket pribadi sampai wifi juga tetep conection eror ... dh 5x2 instal uninstal masih sama aja .. astaga","2"
"2019-08-23 18:25:02","0","Sebenernya harga disni bagus,srg2 promo,tp bgtu kita udh order,udh byr,disuruh login lg.masukin email n passw yg udh di daftarin dibilangnya passw salah,sampe berkali2 ganti pasw slalu bgtu. Payah! Move on aj k app lain klo gtu.sm pas review produk,slalu dblgnya lg ga bs review. Coba lg kpn2.hadeh","3"
"2019-08-22 15:13:14","-1","Hampir tiap log in minta update mulu ihhh😒","2"
"2019-08-20 06:54:00","-1","Udah mencoba daftar berkali2 pakai 3 email, bilang nya email anda sudah terdaftar. tapi pas login pake email nya, bilang nya password salah. pas pencet password salah, malah eror. anjjiing","1"
"2019-08-19 12:29:53","0","Kenapa setiap mau d buka hrs uo date ?","3"
"2019-08-15 07:57:55","-1","bener2 ya sangat2 buruk! awalnya niat mau beli eh pas udh ngisi alamat, kelamaan nyari kecamatannya jdi gk mau beli, sumpah saya capek ngescroll sampe kebawah,makan waktu banget! tolong diperbaiki lgi, biasakan kalok udah pilih kota kecamatan udh kesaring otomatis, ini perlu nyari lgi sampe kebawah2! kalok gamau repot ada baiknya biarkan costumer bisa ngetik sendiri kecamatannya biar gak capek nyari2 kebawah!","1"
"2019-08-14 22:37:40","-1","aneh bgt sih, baru mau daftar tulis alamat email malah tidak valid trus... sampe 2 email malah coba pake email suami, padahal email kami 2 2 nya aktif... apa yg salah???","1"
"2019-08-12 21:18:43","0","kalo mau nulis review apa harus beli produknya dulu ya? udah diulang berkali-kali, malah muncul tulisan sudah melakukan review produk ini. tapi waktu dicek di profile yg my review, nggak ada produk nya. bagaimana?","3"
"2019-08-11 08:00:33","1","padahal udah daftar tp kok gabisa login yaa. trs search barang juga gabisaa;(","5"
"2019-08-10 12:53:53","-1","kenapa saya mau log in password atau user name salah ya? Mau daftar ulang akun sudah terdaftar tp pas mau reset password (sy gk lupa passwordnya) bilang error connection padahal sinyal bagus 4G. Sy mau beli kan hrus log in dlu. Tolong ditanggapi","1"
"2019-08-10 12:21:25","-1","saya mau login tdk bisa. saya lupa pssword tp pas masukan gmail malah error conection pdhl internet saya tdk bermasalah dan uda berlangsung 2 hari jga tdk bisa. mohon bantuannya","1"
"2019-08-10 11:58:15","-1","fixxx uninstal aja. ribet banget mau masukin alamatnya, gak bisa otomatis difilter apa ya pas sudah milih provinsi dan kota? dikira kecamatan di indonesia dikit apa yaaa, sampe cape scroll cari kecamatan, ehh ujung-ujungnya isi alamat lengkap juga di bawahnya lagi","2"
"2019-08-06 17:25:38","1","sociolla kenapa pembayaran saya tidak di konfirmasi? saya sudah email dm tidak direspon sama sekali","5"
"2019-07-31 12:53:22","-1","tutup paksa mulu","2"
"2019-07-31 12:52:31","0","suka tiba2 ke log out sendiri, trus pas login udh masukin uname sama pass yang bener tapi masih ga bisa login","3"
"2019-07-31 00:15:29","1","banyak diskon 😍","5"
"2019-07-30 17:47:27","0","kok ga bisa registrasi?","3"
"2019-07-30 14:16:34","-1","aplikasi sociolla beta ini agak sedikit anjlok ya servernya bnr bnr loadingnya lamabgt eh ujung ujungnya malah eror gitu","1"
"2019-07-29 16:14:21","-1","apk error terus","1"
"2019-07-29 15:11:36","-1","akunku nggak bisa masuk, padahal alamat email dan password udah benar. udah nyoba berulang kali bgt coba masuk app keluar sendiri pfftt parah sih buang kuota bgt downloadnya.","1"
"2019-07-29 15:07:17","-1","Setiap mau log in suka ketutup aplikasinya","1"
"2019-07-29 11:14:10","-1","jelek bgt asli ni aplikasi. selalu force close gakjelas. baru dibuka udah keluar terus. gakbisa login.","1"
"2019-07-29 07:53:09","-1","jelek banget aplikasinya. mau log in gabisa, malah langsung ke-close sendiri","1"
"2019-07-25 22:50:05","0","biasanya bagus2 aja buka appnya, ini aku update malah keluar mau login lg keluar lg gt terus","3"
"2019-07-20 06:28:19","0","sayang bgt aplikasi bagus tp lama2 knp sering eror, padahal sudah di update, di restart..","3"
"2019-07-20 00:03:56","1","good but kalau belum upgrade lagi ga bisa buka app nya rada ribet sih buat yang punya kapasitas kecil but it's ok","4"
"2019-07-19 23:24:41","-1","kok gabisa buat account si.padahal email nya bener,malah keluar email_username_exists.tolong dong ini gimana,kalo bisa ntar dikasih bintang 5","1"
"2019-07-17 20:55:57","-1","sering eror aplikasi sulit dgunakan","1"
"2019-07-17 19:10:15","-1","minta apdet trs","1"
"2019-07-16 18:31:54","-1","baru mau log in udh keluar sendiri aplikasinya -__-","1"
"2019-07-16 12:49:20","-1","Tolong diperbaiki ya tiap mau liat detail product sama milih shade selalu back to home.","2"
"2019-07-15 20:29:03","0","masih kurang OK. mau buka 1 brand aja g bisa2 malah balik2 lg ke awal 😩","3"
"2019-07-14 22:35:14","-1","aplikasinya suka keluar sendiri, harus di update tiap bulan, agak ribet kalo ngga di-update nggabisa dibuka.","2"
"2019-07-14 06:47:02","0","Ga bisa di filter Aku mau belanja produk emina, udah aku filter malah kembali ke menu awal -_-","3"
"2019-07-13 23:12:16","-1","haruskan di updet","1"
"2019-07-13 11:57:20","1","bagus, cuman kaya maksa banget harus diupdate tiap buka aplikasi kalo ada updatean, gabisa diklik (x) atau nolak updatenya","5"
"2019-07-13 10:41:10","0","lebih enak pakek web, yg di app kurang lengkap fitur nya","3"
"2019-07-13 09:18:20","0","terlalu lama untuk membuka nya","3"
"2019-07-13 05:08:30","0","kenapa sih harus do update mulu, baru juga kemarin update, hrs update lagi","3"
"2019-07-12 13:40:24","-1","ini gimana ko pas daftar bilangnya account already exits?pake email yg lain ktnya udh kepake pdhl gpernah dpake buat ini","1"
"2019-07-11 10:36:23","-1","Update terosss,, bikin g mood","2"
"2019-07-04 11:04:46","-1","ini saya bingung udh punya akun mau masuk tapi lupa password udah reset password katanya coba lagi nanti padahal udh dr kemaren tapi masih coba lagi nanti trs, udh coba pake 3 email katanya email dan username udh terdaftar tapi mau masuk gabisa terus. Padahal ngejar promo skincare udh mau beli tapi hrs login dulu. Ini gimana ya?","2"
"2019-07-02 12:50:56","0","tiap bulan minta update terus. kalo gak di update gak bisa dibuka. padahal ha is di update jg fitur sama.","3"
"2019-06-30 12:16:09","1","sudah bagus, tp ada beberapa yang kurang dibagian order. misalnya tambahkan fitur lacak. bisa contoh marketplace sebelah untuk fitur2nya.","5"
"2019-06-29 21:30:06","-1","yg tau tlg bantu jawab ya hehe. aku order udah payment tp di order history brg ku blm terverifikasi pembayaran pdhl udh di tf gimana dong? ;(","2"
"2019-06-28 18:17:46","0","udh punya akun. bahkan buat lagi. malah ga bisa log ini. selalu error","3"
"2019-06-26 16:26:57","0","tolong diperbaiki lagi, kenapa setiap mencari produk/brand pada kolom search hasil selalu tidak ditemukan. padahal barangnya ada dan stok masih banyak saat barang tersebut kebetulan ada di home/beranda😒","3"
"2019-06-26 05:37:25","1","Lumayan.. Tapi kadang sering berhenti sendiri, padahal sinyal bagus waktu buka aplikasi ini lama banget","4"
"2019-06-25 22:49:12","0","gegara belum update jd gabisa dibuka, kampret :)","3"
"2019-06-25 19:28:58","1","lemottt udah gitu error mulu","5"
"2019-06-25 19:15:51","-1","lagi cari-cari barang keluar sendiri aplikasinya. ke log out sendiri. minta update udah hampir tiap bulan klo ga diupdate gamau dibuka. giliran diupdate ternyata ttp aja ga lebih baik tetep suka keluar sendiri.","1"
"2019-06-25 17:01:27","-1","Lemot dikit² kudu update heuft","2"
"2019-06-25 16:11:56","0","keseringan update instal trus...","3"
"2019-06-24 22:09:40","-1","berhari hari login tp selalu keluar sendiri dari app nya (belum sempat masuk app) ada apa min ? apl ga berfungsi tapi IG ADS aktif terus promosinya . aku mo blajaaa niih ;(","2"
"2019-06-21 09:08:16","0","kok lalod banget ya, stelah menulis review di publish nya tu susah banget","3"
"2019-06-16 13:57:00","-1","Kenapa selalu ga bisa login, padahal udh dafatar email 😣","1"
"2019-06-16 00:16:38","0","lamban scroll jadi lag terus","3"
"2019-06-16 00:06:04","-1","koq mau login aja susah ya...menyedihkan langsung uninstall","1"
"2019-06-14 15:36:58","-1","kenapa saya ga bisa edit profile? bisa tlg d bantu?","2"
"2019-06-08 23:49:33","-1","ga bisa login, setiap login keluar otomatis mulu, payah nih app","1"
"2019-06-06 09:01:34","1","lemot, mau beli barang yg dibeli suka keluar tbtb terus. tolong diperbaiki","4"
"2019-06-04 19:34:21","-1","Aplikasinya gmn ya.. Saya kok ga menemukan produk untuk dibeli ya? Lemot jg.","1"
"2019-06-01 16:54:32","-1","suka banget sama sociolla, tp pas buka produk tiba"" keluar sendiri ke home lagi. sebel jd harus belanja di web 🙄","2"
"2019-06-01 15:02:22","-1","sign in susahnua setengah mati.....","1"
"2019-06-01 09:37:02","-1","gk bsa ngisi profil. udh di isi loading trus dan nnti malah ilang data yt diisi dan suruh ngisi lagi","1"
"2019-05-29 04:57:56","-1","parah sih masa gaa bisa bisa login , padahal udh dapet kiriman email konfirmasi tetep unsername sama psd salah mulu !","1"
"2019-05-28 16:15:52","0","sebenernya bagus cuman kurang detail aja menurut gua. terus gimana cara bisa chat sama si penjualnya? dan gimana cara biar tau barang yg kita beli itu sudah berada dimana pengirimannya?","3"
"2019-05-28 13:28:55","-1","gabisa login lah kocak bener.","1"
"2019-05-28 12:48:12","-1","Aplikasi sering terhenti, jadi kurang efektif dipake buat belanja. Padahal diskonnya banyak huhu semoga soco makin berkembang lagi ya💪","1"
"2019-05-28 06:43:48","-1","kebapa berhenti berhenti sendiri?","1"
"2019-05-27 17:52:52","-1","susah login","1"
"2019-05-27 07:38:08","-1","gak bisa log in ihhh 😤😤","1"
"2019-05-27 05:31:46","-1","sering keluar sendiri ketika mau order jadi menghambat proses payment, sering udh punya diskon gitu gak kepakee","2"
"2019-05-25 22:49:55","0","minta update trus bikin kesel","3"
"2019-05-25 19:14:31","1","diluk2 njalok update bihh... bihh rempong bner...","4"
"2019-05-25 04:58:23","0","selalu minta update","3"
"2019-05-25 03:38:11","-1","tiap mau login tiba2 keluar dr app..🙄","1"
"2019-05-24 20:56:34","-1","knp gk bisa login si udah 10 kali tetep gk bisa","1"
"2019-05-24 20:47:04","1","Seneng soco udh ada app jadi gaperlu repot ke web lagi tapi kadang suka log out2 sendiri dan agak susah mau masukin produk ke keranjang","4"
"2019-05-24 19:53:41","-1","Harusnya poster untuk meminta update pada panel awal bisa dihilangkan, bukannya memaksa update dulu baru bisa digunakan, karena sayang sekali versi web sendiri juga sangat berat untuk digunakan. Sangat tidak memudahkan untuk yang memori handphonenya tidak mencukupi.","2"
"2019-05-24 07:32:06","1","suka berhenti sendiri","4"
"2019-05-24 07:00:04","1","Bahasa dalam aplikasi mengajarkan kita berbhasa inggris for grammar jadi baik","4"
